Address En,District Id,Lat,Lgt
"Public pavement at junction of Nelson Street and Sai Yee Street outside MacPherson Playground, Mong Kok",Yau Tsim Mong,22.318663,114.171977
Portland Street/Man Ming Lane Sitting-out Area,Yau Tsim Mong,22.31198,114.16993
"Public pavement of outside Ferry Street Playground (in between 220 and 240 Ferry Street), Mong Kok",Yau Tsim Mong,22.313753,114.16718
Pavement outside Yuen Long Sum Yuk Kindergarten,Yuen Long,22.445246,114.02341
"Pavement outside Fung Yau Street North Sitting-out Area, Yuen Long",Yuen Long,22.443683,114.034434
"Open area between St. Lorraine English Kindergarten and Manhattan Plaza, Yuen Long",Yuen Long,22.441757,114.028704
"Public pavement near Lam Tei LRT Stop, Tuen Mun",Tuen Mun,22.41834,113.98151
Public pavement at Tsing Shan Square near Tsing Shan Children's Playground (next to KAI HEI LAND BUILDING),Tuen Mun,22.38873,113.97958
"Po Leung Kuk - BMCPC Life Education and Elderly Support Centre - Unit 5, G/F, Hon Pak House, Wan Hon Estate, Kwun Tong, Kowloon",Kwun Tong,22.317658,114.224382
"Podium, Block 1-6, Uptown Plaza",Tai Po,22.443716,114.168691
"Pavement outside Everwin Mansion, Johnston Road, Wan Chai",Wan Chai,22.27711,114.17006
"Pavement outside Queen's Road East, (near Stone Nullah Lane),  Wan Chai",Wan Chai,22.27435,114.1741
"Pavement outside Thai Wah Building, Stewart Road, Wan Chai",Wan Chai,22.27842,114.17667
"Pavement outside Aberdeen Centre, Nam Ning Street (near Hoi Chun Court), Southern District, Hong Kong",Southern,22.24815,114.1542
"Pavement of Water Street outside Kwong Fung Terrace Block 2 (near Third Street), Sai Ying Pun",Central and Western,22.28598,114.13897
"Pavement of Jave Road outside North Point Asia-pac Centre, North Point",Eastern,22.29154,114.19672
"Pavement of Caine Road (near the underneath of Shelley Street Footbridge), Central",Central and Western,22.28107,114.15234
"Pavement of Queen's Road West outside Shek Tong Tsui Municipal Services Building (near Wing Hing House), Sai Wan",Central and Western,22.28582,114.13608
"Pavement of Java Road outside Java Road Municipal Services Building, North Point",Eastern,22.29223,114.19958
"Russell Street pedestrian area, Causeway Bay",Wan Chai,22.27922,114.18341
"Pavement of Shing On Street (near Yiu Hing Road), Sai Wan Ho",Eastern,22.28124,114.22072
"Pavement of Nam On Lane, outside Nam On Street Sitting-out Area, Shau Kei Wan",Eastern,22.278,114.22746
"Exit B, Sheung Shui Station, Sheung Shui",North,22.50072,114.12822
"Pavement outside Bus Terminus of Ching Ho Estate, Ching Hiu Road, Sheung Shui",North,22.494625,114.127462
"Area outside Yung Shing Commercial Centre, Wah Ming Road, Fanling",North,22.482895,114.139374
"Area of Wo Muk Street, (near Union Plaza), Luen Wo Market, Fanling",North,22.500476,114.141606
"Area near Bus Station, Chi Ka Lane, Fanling",North,22.492979,114.135847
"TThe pavement of Heung Sze Wui Street outside Tai Po Complex, Tai Po",Tai Po,22.44675,114.16623
"Tai Wo Bridge, Tai Po",Tai Po,22.44966,114.16295
"Pavement of Lung Cheung Road in front of Choi Hung MTR Station Exit C2, Choi Hung",Wong Tai Sin,22.33556,114.20814
"The pavement of Chuk Yuen Road (near Chuk Yuen Sports Centre), Wong Tai Sin",Wong Tai Sin,22.345309,114.193956
"Pavement of 164-170 Ngau Tau Kok Road (near Kam Wo Building), Ngau Tau Kok",Kwun Tong,22.31886,114.21531
"The pavement of Yuet Wah Street (near Tin Sing Court), Kwun Tong",Kwun Tong,22.3128,114.22743
"Pavement of Kai Yan Street (near Richland Gardens), Kowloon Bay",Kwun Tong,22.329267,114.206425
"Pavement of Fung Shue Wo Road outside Greenfield Shopping Arcade, Greenfield Garden, Tsing Yi",Kwai Tsing,22.35334,114.10896
"Pavement outside Kwai Chung Centre, Kwai Hing Road, Kwai Tsing",Kwai Tsing,22.36384,114.13154
"Pavement near Kui Yat House of Yat Tung Estate, Yat Tung Street, Tung Chung",Islands,22.282613,113.937026
"Pavement outside Sheung Wan Municipal Services Building (near Morrison Street), Central",Central and Western,22.28584,114.14979
"Public pavement at junction of Tsing Hang Path and Tsing Ling Path near Elite Garden, Tuen Mun",Tuen Mun,22.40247,113.97817
"Pavement outside Tin Fu LRT Stop, Tin Shui Wai",Yuen Long,22.46482,113.99793
"Public pavement at junction of Tai Fong Street and Tai Hing Street near Tai Hing Commercial Complex, Tuen Mun",Tuen Mun,22.40351,113.97096
Big Wave Bay Beach (Public Carpark),Southern,22.246898,114.245763
Central Pier Waterfront,Central and Western,22.283376,114.166127
"Cheung Tat Road Cooked  Food Market - 32 Cheung Tat Rd.,  Tsing Yi",Kwai Tsing,22.349484,114.110187
"Tsing Yu Street,Tsing Yi Hui",Kwai Tsing,22.355025,114.10199
"Jockey Club Creative Arts Centre- 30 Pak Tin Street, Shek Kip Mei, Kowloon, Hong Kong",Sham Shui Po,22.334665,114.165751
"Pavement of Chai Wan Road outside Chai Wan Municipal Services Building, Chai Wan",Eastern,22.26349,114.23972
"Public pavement underneath the Kwai Chung Road Flyover, Sham Shui Po",Sham Shui Po,22.33731,114.1389
She Shan Tsuen,Tai Po,22.450331,114.143551
Yau Lee Store - Tai Mong Tsai Road,Sai Kung,22.390372,114.300506
"Pavement next to planters outside Block 2 of Tai Po Centre, Tai Po",Tai Po,22.45283,114.16888
"Pavement outside Cha Kwo Ling Road (near Laguna Plaza), Lam Tin",Kwun Tong,22.30662,114.22833
"Public pavement near Ngau Tau Kok Road (near Kwai Sun House), Ngau Tau Kok",Kwun Tong,22.32131,114.2159
"Public pavement at junction of Leung Tak Street and Leung Wan Street near Block 1 of the Venice Gardens, Tuen Mun",Tuen Mun,22.40744,113.96908
"Public pavement of at Wu Chui Road near Block 4 of the Richland Garden, Tuen Mun",Tuen Mun,22.37316,113.96512
Concern Group for Ting Kok Road- 30 Plover Cove Chim's House,Tai Po,22.463591,114.207446
"GREEN@TIN WAN - Shop 1 & 2, G/F, Shun Fung Court, 15 Ka Wo Street, Aberdeen",Southern,22.249732,114.148677
"GREEN@TIN HAU  - Shop M and M1, G/F, Triumph Court, 13-41 Electric Road, Tin Hau",Wan Chai,22.283644,114.191633
"GREEN@SAI YING PUN - G/F, 113 First Street, Sai Ying Pun",Central and Western,22.286613,114.141263
"GREEN@SAN HUI - Shop 12, G/F, Ming Wai Building, 4-26 Tuen Mun Heung Sze Wui Road, San Hui, Tuen Mun",Tuen Mun,22.395262,113.974641
"Pavement near Tung Chung Crescent Block 6, Mei Tung Street, Tung Chung",Islands,22.28934,113.93991
North District Town Hall,North,22.50136,114.12874
"G/F, No. 60 Wing On Street, Peng Chau, Hong Kong",Islands,22.285758,114.037957
Junction between Percival Street and Lockhart Road,Wan Chai,22.28038,114.18252
Cheung Po Chai Cave Picnic Area,Islands,22.20078,114.01839
Near Yee Yuen Refuse Collection Point,Islands,22.20667,114.03094
Near Kwok Man Road Refuse Collection Point (Near Lamp Post DC1691),Islands,22.21048,114.02819
Wang Toi Sang Playground,Yuen Long,22.441646,114.094912
"GREEN@SHEUNG WAN - G/F, Wing Hing Commercial Building, 16 Sutherland Street, Sheung Wan",Central and Western,22.287437,114.145726
"Tam Yi Pui, Ben's Ward Office",Tai Po,22.429562,114.259865
"GREEN @ ISLANDS - 	1 Chung Mun Road, Tung Chung, Lantau",Islands,22.277351,113.931431
30 Broadcast Drive ( near Radio Hong Kong Broadcasting House),Kowloon City,22.34149,114.18059
Junction of Waterloo Road and Shanghai Street,Yau Tsim Mong,22.31271,114.16965
Side of No. 292 Reclamation Street,Yau Tsim Mong,22.31451,114.16869
Pitt Street (near YMCA),Yau Tsim Mong,22.31411,114.17197
Junction of Austin Road and Canton Road (adjacent to The Victoria Towers),Yau Tsim Mong,22.30292,114.16829
Side Alley of Yu Chau Street Refuse Collection Point,Yau Tsim Mong,22.32638,114.16632
"GREEN@SHEK WU HUI - G/F, 16 Lung Sum Avenue, Sheung Shui",North,22.503662,114.129806
Junction of Happy View Terrace and Happy View Terrace (near lamp post no.: 43077),Wan Chai,22.27399,114.18483
Castle Peak Road 19.5 m Bus Terminal,Tuen Mun,22.37951,113.98051
"GREEN@PO LAM - Shop G19, G/F, MCP Central, 8 Yan King Road, Po Lam, Tseung Kwan O",Sai Kung,22.32378,114.25813
Junction of King's Road and Fortress Hill Road,Eastern,22.289414,114.194623
At junction of King's Road and Healthy Street West,Eastern,22.291931,114.204556
"Wah King Street, Wah Fu Estate (lamppost 34742)",Southern,22.252183,114.139006
Hin Tin Street Minibus Terminus,Sha Tin,22.36249,114.1739
Lok Lo Ha Village,Sha Tin,22.401278,114.201398
"At side of Mo Fan Village RCP (ST-46), Tung Lo Wan Hill Road, Shatin",Sha Tin,22.38198,114.18063
"At side of To Fung Shan Road Refuse Collection Point (ST-53), To Fung Shan Road, Sha Tin",Sha Tin,22.381473,114.183989
"GREEN @ CHEUNG SHA WAN - G/F, ONE NEW YORK, 468 Castle Peak Road, Cheung Sha Wan",Sham Shui Po,22.340118,114.153021
San Lung Wai RCP (YL-66) at San Lung Wai,Yuen Long,22.44628,114.09575
"GREEN @ YUE MAN SQUARE -Shop H, G/F, Kwan Sen Mansion, 19-29 Mut Wah Street, Kwun Tong",Kwun Tong,22.315112,114.224534
"GREEN @ TAI WAI - Shop 1, G/F, Tin Po Building, 102-108 Chik Fuk Street, Tai Wai, Shatin",Sha Tin,22.374194,114.178714
"GREEN @ QUARRY BAY - Shop 130 & 111, East Pavilion, 1010-1056 King’s Road, Quarry Bay",Eastern,22.284451,114.211888
"GREEN @ FANLING - Shop A111, 1/F, Flora Plaza, 88 Pak Wo Road, Fanling",North,22.48473,114.141908
"GREEN @ WALLED CITY - G/F & 1/F, 48 Lion Rock Road, Kowloon City",Kowloon City,22.329333,114.188272
"GREEN @ SAN PO KONG -G/F, San Po Kong Mansion, 98-100 Choi Hung Road, San Po Kong",Wong Tai Sin,22.336357,114.194896
"Shop 1A & 1B, G/F, Hotel sáv, 83 Wuhu Street, Hung Hom",Kowloon City,22.306918,114.18633
"GREEN @ TO KWA WAN - Shop D, G/F, 93 Pau Chung Street, To Kwa Wan (Facing San Shan Road)",Kowloon City,22.320841,114.189148
"GREEN @ LO TAK COURT - Shop 14, G/F, Cheong Wah Building, 289-301 Castle Peak Road - Tsuen Wan, Tsuen Wan",Tsuen Wan,22.373557,114.115624
"GREEN @ KWAI CHUNG - Shop 01 & 02, LG/F, Kwai Po Building, 135-147 Shek Yam Road, Kwai Chung (Facing Lei Muk Road)",Kwai Tsing,22.370947,114.138068
"At side Pak Mong Public Toilet, Lantau",Islands,22.29578,113.97124
Ha Kak Tin Village,Sha Tin,22.368002,114.183077
Wu Kai Sha Village,Sha Tin,22.42989,114.2373
Sheung Wo Che Village,Sha Tin,22.386312,114.186843
Mui Tsz Lam Village,Sha Tin,22.393201,114.233073
Fo Tan Village,Sha Tin,22.395615,114.195569
Kau To Village,Sha Tin,22.410253,114.20335
1-25 Mei Wo Circuit,Sha Tin,22.393739,114.18799
Kwei Tei New Village,Sha Tin,22.401307,114.188827
Nam Wah Po Village,Tai Po,22.473945,114.151498
Lung Mei Village,Tai Po,22.472605,114.231616
"GREEN @ TAI KOK TSUI - Shop 1-3, G/F, Pak Sing Building, 27-41 Tong Mi Road, Tai Kok Tsui",Yau Tsim Mong,22.319368,114.165829
Adjacent to No.1 Java Road,Eastern,22.29113,114.19522
Near Staircase Area of Kui In Fong,Central and Western,22.28369,114.1485
Fanling Wai Village,North,22.49622,114.1361
Tin Sum Village(1),Sha Tin,22.369754,114.179282
 At the entrance of Lok Shun Path Lok Lo Ha Village,Sha Tin,22.401278,114.201398
Tai Lam Liu Village,Sha Tin,22.383133,114.216478
Sha Tin Tau & Lei Uk Tsuen,Sha Tin,22.373598,114.189433
Tai Che Village,Sha Tin,22.382055,114.218494
Fa Sam Hang Village,Sha Tin,22.381925,114.221943
Shan Ha Wai (Tsang Tai Uk),Sha Tin,22.374051,114.189834
Ha Keng Hau Village,Sha Tin,22.364565,114.175369
"GREEN @ TAI PO MARKET - G/F, Central Plaza, 51-59 Kwong Fuk Road, Tai Po",Tai Po,22.448976,114.166629
Tai Wai New Village (1),Sha Tin,22.373794,114.175087
Lo Wu Village,North,22.529022,114.113921
"Near Fa Peng Road RCP, Cheung Chau",Islands,22.204043,114.036955
"Near lamppost VA0021, Kai Kuk Shue Ha, Sha Tau Kok",North,22.525139,114.218954
"GREEN @ YUEN LONG HUI - Shop 3-8, G/F, Far East Consortium Yuen Long Building, 13-33 Yuen Long On Lok Road, Yuen Long",Yuen Long,22.445244,114.032163
"SINOPEC service station (Kennedy Road) - 9J Kennedy Road, Wan Chai",Wan Chai,22.274998,114.169258
"SINOPEC service station (Peak Road) - Rural Building Lots 1184 and 1185, Peak Road",Central and Western,22.268431,114.163112
"SINOPEC service station (Container Port Road) - 108 Container Port Road,Kwai Chung",Kwai Tsing,22.354692,114.125891
"FORTRESS- Shop 4-6, G/F & Lower Levels 1&2, Wai Fung Plaza, 664 Nathan Road, Mong Kok",Yau Tsim Mong,22.319225,114.169751
"Sony-Shop No. 301A, Level 3, K11 MUSEA, Victoria Dockside, 18 Salisbury Road, Tsim Sha Tsui",Yau Tsim Mong,22.294356,114.174603
"GREEN @ MUI WO - Shop D, G/F, Silver Centre Building, 10 Mui Wo Ferry Pier Road, Mui Wo",Islands,22.264827,114.000729
"Chung Shun Lane, Pun Chung Village",Tai Po,22.44686,114.164573
Pavement near Sai On Lane Children's playground (Near Entrance),Central and Western,22.286908,114.138242
"SINOPEC service station (Kowloon Tong) - 18E Cornwall Street, Kowloon Tong",Kowloon City,22.340426,114.17502
"SINOPEC service station (Lai Chi Kok) - 779 Lai Chi Kok Road, Cheung Sha Wan",Sham Shui Po,22.334053,114.153089
"SINOPEC service statio (Tai Po Kau) - 151 Tai Po Road, Tai Po Kau, Tai Po",Tai Po,22.432348,114.19387
"SINOPEC service station (Fanling Wai) - 70 San Wan Road., Fanling",North,22.495438,114.136995
"FORTRESS - Shop Nos. 564-566 & 570, Level 2, Zone C, Tai Po Mega Mall, Tai Po",Tai Po,22.452515,114.169254
"FORTRESS - Shop Nos. G002-G007, G/F, tmtplaza Phase 1, 1 Tuen Shing Street, Tuen Mun",Tuen Mun,22.393235,113.977466
"GREEN @ TAI PO MARKET - G/F, Central Plaza, 51-59 Kwong Fuk Road, Tai Po",Tai Po,22.448976,114.166629
Fanling Leng Tsai Village,North,22.517657,114.171759
Shan Tsui Village,North,22.548883,114.221683
Fan Leng Lau Road Playground,North,22.500899,114.141684
"Near bin site opposite to No. 42, Hiu Po Path, Sheung Sze Wan, Sai Kung",Sai Kung,22.304906,114.292167
"Carpark, Tai Om Village, Lam Tsuen",Tai Po,22.443402,114.133699
Fung Kat Heung Road Basketball Court,Yuen Long,22.45786,114.056371
Chuk Yuen RCP (N-143) at Chuk Yuen,North,22.545482,114.151912
"Fiberglass refuse collection point (SK-328) at Ho Chung, opposite to Venica Villa",Sai Kung,22.35553,114.24415
Pak Hok Chau RCP (YL-204) at Pak Hok Chau,Yuen Long,22.494634,114.050273
"Yung Shue Long New Village, Lamma Island",Islands,22.22754,114.114057
Shan Liu Road Bin Site,Tai Po,22.47191,114.22187
Entrance of Nam Wa Po (near Pavilion),Tai Po,22.47596,114.152497
"Outside Sea Crest Villa, Peng Chau",Islands,22.288325,114.035568
"In front of 11 Wing Tung Street, Tung Wan, Peng Chau",Islands,22.284741,114.040977
"Outside Seaview Garden, Peng Chau",Islands,22.282008,114.041099
"Outside Block E, Bela Vista Villa, Cheung Chau",Islands,22.213563,114.02859
"Round Table I Village, Cheung Chau",Islands,22.204644,114.022712
Cheung Chau Tung Wan,Islands,22.211016,114.029512
"Wo Hing Yuen RCP (YL-185) at Wo Hing Yuen, Pak Shek Au",Yuen Long,22.503551,114.090014
"Hung Shun Road (Near Ho Dao College), Hung Shui Kiu",Yuen Long,22.43387,114.000044
"Ting Kok Village Site I RCP (TP-41) at Ting Kok Village Site I, Tai Po",Tai Po,22.470805,114.219168
"Milwaukee Tool Asia (Techtronic Asia Co., Ltd.)  - 23, G/F, Shantung Street, Mong Kok",Yau Tsim Mong,22.317031,114.166963
"Living Station by Panasonic - G/F, 76 Morrison Hill Road, Wan Chai",Wan Chai,22.276387,114.180067
"Canon - Unit 2003 & 2005-2009, Level 20, Tower I, Grand Century Place, 193 Prince Edward Road West, Mong Kok",Yau Tsim Mong,22.323,114.171981
To Kwa Wan Road (near Mok Cheong Street),Kowloon City,22.321481,114.194196
"Pavement of Tsat Tsz Mui Road outside North Point Market Building, North Point",Eastern,22.29141,114.20548
"The pavement at the junction of Sheung Fung Street and Kam Fung Street (near Kam Fung Street Sitting-Out Area), Wong Tai Sin",Wong Tai Sin,22.34487,114.19767
Sheung Sun Wai Tsuen RCP (YL-163) at Sheung Sun Wai Tsuen,Yuen Long,22.47418,114.056592
Tung Tsz Village (1),Tai Po,22.472001,114.200224
Greenview Villas (2),Sai Kung,22.358603,114.248635
Greenview Villas (1),Sai Kung,22.35894,114.248415
"At side of Nam Bin Wai RCP (YL-50) , near carpark",Yuen Long,22.446281,114.032906
"Outside No. 2San Shek Wan Village, Lantau",Islands,22.23839,113.96671
At side of Nai Chung Aqua Privy,Tai Po,22.43071,114.25529
Tai Mong Tsai Road (Near Pak Tam Chung Village),Sai Kung,22.399227,114.322129
Junction of Wai Yip Street and Cha Kwo Ling Road,Kwun Tong,22.30505,114.2258
"Pavement outside Sheung Shui Town Centre, Chi Cheong Road, Sheung Shui",North,22.50167,114.13145
Tai Po Mei Tsuen (1),Tai Po,22.42409,114.20015
"Tai Po Mei Tsuen, Tai Po (2)",Tai Po,22.42108,114.19843
Lai Chi Shan Village,Tai Po,22.43846,114.16583
Junction of Ma Wo Road and Ma Chung Road,Tai Po,22.44174,114.16365
Ping Yeung Tsuen (1),North,22.53426,114.16248
Ping Yeung Tsuen (2),North,22.53277,114.16095
"Behind Yeung Uk San Tsuen archway, next to used clothes recycling bin",Yuen Long,22.450483,114.02503
Yeung Uk San Tsuen (2),Yuen Long,22.45146,114.0259
Siu Lam San Tsuen,Tuen Mun,22.365515,114.003928
Outside Kau U Fong Children's Playground,Central and Western,22.284472,114.152889
"Pei Mei Village RCP, Tung Chung",Islands,22.28063,113.94106
"Tung Chung Wong Lung Hang RCP at Wong Lung Hang, Tung Chung, Lantau",Islands,22.27684,113.9425
"Open Space at Ma Wan New Village Car Park, Tung Chung",Islands,22.27912,113.94198
RCP No. TP 21 at Yue Kok Village,Tai Po,22.4587,114.177788
The Albany,Central and Western,22.27789,114.15482
Fullview Court,Eastern,22.28735,114.19455
Tuen Mun Fa Yuen,Tuen Mun,22.3891,113.97879
Robinson Crest,Central and Western,22.2812,114.14927
Evergreen Towers,Wong Tai Sin,22.34381,114.19627
104-106 Tin Hau Temple Road,Eastern,22.28766,114.19632
Shun Fung Building,Yau Tsim Mong,22.31379,114.1677
"Ridge Court Blk C,D",Southern,22.25089,114.19283
"Ridge Court Blk A,B",Southern,22.25089,114.19283
Fair Way Garden,Kowloon City,22.31952,114.17376
Wing Lung Building,Sham Shui Po,22.33772,114.15764
The Castle Bay,Tuen Mun,22.36598,114.0071
Mei Koon Building,Yau Tsim Mong,22.32236,114.16758
Jade Lotus Garden,Central and Western,22.28313,114.13181
Shiu Fai Terrace Garden,Wan Chai,22.27236,114.17693
The Oakhill,Wan Chai,22.27645,114.1768
Fairview Mansion,Wan Chai,22.28155,114.18508
Nanhai Mansion,Central and Western,22.28388,114.13033
18-22 Crow Terrace,Southern,22.27018,114.12655
Venice Garden,Wan Chai,22.26466,114.18919
Riviera Mansion,Wan Chai,22.28231,114.18467
Muk Kiu Tau Tsuen,Yuen Long,22.429071,114.023327
San Hui Village,Tuen Mun,22.402139,113.979233
Hoi Ha Road refuse collection point near the roundabout,Tai Po,22.459992,114.328007
San Uk Pai Tsuen,Tai Po,22.456535,114.142994
Tak Po Building,Yau Tsim Mong,22.31908,114.17212
Tony Court,Tai Po,22.4481,114.16954
Gough Hill Residences,Central and Western,22.2651,114.1527
Block B Paterson Building,Wan Chai,22.28063,114.18523
Caritas Family Crisis Support Centre,Kwun Tong,22.33105,114.20891
Pokfield Road Residences,Central and Western,22.28101,114.13023
Eivissa Crest,Central and Western,22.28416,114.13621
"Pavement outside Queen's Road West (near Kwan Yick Building Phase I), Central",Central and Western,22.28648,114.13393
"Pavement of Cochrane Street (near the underneath of Queen's Road Central Footbridge), Central",Central and Western,22.28365,114.15487
"Pavement of 5 Finnie Street, Quarry Bay",Eastern,22.28849,114.21043
"New Cheung Chau Public Pier, Cheung Chau",Islands,22.20796,114.02863
"Pavement of Kwai Yi Road outside Ho Chuck Centre, New Kwai Fong Gardens, Kwai Tsing",Kwai Tsing,22.357366,114.12895
"The pavement at junction of Mei Fai Street and Heung Fan Liu Street (Near Mei Tin Estate), Sha Tin",Sha Tin,22.37738,114.17383
"The pavement of Sai Sha Road (Near Sunshine City Plaza), Ma On Shan",Sha Tin,22.42455,114.23169
"The pavement outside Sha Tin Wai MTR Station Exit C, Sha Tin",Sha Tin,22.37747,114.19532
"Pavement of Hung Shing Street outside Ap Lei Chau Municipal Services Building, Southern District, Hong Kong",Southern,22.24456,114.15574
"Pavement of 25 Stanley Market Road outside U-C Court, Southern District, Hong Kong",Southern,22.21855,114.21166
"Pavement outside Aberdeen Bus Terminus near Subway, Southern District, Hong Kong",Southern,22.24729,114.15568
"Pavement of Heung Sze Wui Street outside Tai Po Complex, Tai Po",Tai Po,22.4465,114.16678
"Pavement at the junction of On Chee Road and On Cheung Road (Near Jade Plaza Block C), Tai Po",Tai Po,22.45308,114.16746
"Pavement of Ting Kok Road outside Tai Po Jockey Club Clinic, Tai Po",Tai Po,22.45393,114.16583
"The pavement of Sha On street (Near Block No.9 of Monte Vista), Ma On Shan",Sha Tin,22.42781,114.24342
"Pavement outside 92 Chung On Street, Tsuen Wan",Tsuen Wan,22.36959,114.11675
"Pavement outside Bank of China, Rhine Garden, Sham Tseng, Tsuen Wan",Tsuen Wan,22.36783,114.0608
"Pavement at the junction of On Po Lane and On Po Road (Near Fu Shin Shopping Centre), Tai Po",Tai Po,22.45423,114.17392
"Pavement of Nam Wan Road outside Wan Tau Tong Estate (Near footbridge to Uptown Plaza), Tai Po",Tai Po,22.44332,114.16829
"Pavement at the junction of On Chee Road and On Cheung Road (Near Treasure Garden Block C), Tai Po",Tai Po,22.45295,114.1671
"Pavement outside Tong Fong Tsuen LRT Stop, Tin Shui Wai",Yuen Long,22.44042,114.00724
"Next to San Wai Tsuen Refuse Collection Point, Pui O",Islands,22.24444,113.97731
Wo Fat Building,Central and Western,22.28682,114.13269
The Paseo,Yau Tsim Mong,22.30356,114.16853
Fu Wah Court & Hui Wah Building,Kwun Tong,22.31744,114.23093
Kensington Hill,Central and Western,22.28507,114.14054
Winfield Gardens,Wan Chai,22.26666,114.18503
12 Tung Shan Terrace,Wan Chai,22.26829,114.1804
Tsun Yip Cooked Food Market,Kwun Tong,22.311711,114.222969
At side of Victoria Road Sitting-out area (opposite to Buddhist To Chi Fat She),Central and Western,22.28162,114.12231
Shap Yi Wat Villag,Sha Tin,22.355481,114.199429
Mau Tat Village,Sha Tin,22.35921,114.20185
Pak Wai Tsuen RCP (YL-179) at Pak Wai Tsuen,Yuen Long,22.441308,114.061422
Tung Tsz Road sitting-out area,Tai Po,22.470796,114.200723
Ha Che Tsuen,Sha Tin,22.448401,114.094381
Tung Tsz Village (2),Tai Po,22.470801,114.20072
The junction of Yim Po Fong Street and Shan Tung Street,Yau Tsim Mong,22.31818,114.17341
Chung Kai Toi RCP (TW-79) at Castle Peak Road near Approach Beach,Tsuen Wan,22.36829,114.08411
"Beside bin site next to Lamp Post 44464 at Tai Wan San Tsuen, Lamma Island",Islands,22.22271,114.11543
"Open space opposite to No. 37 Tai Wan San Tsuen, Yung Shue Wan, Lamma Island",Islands,22.2235,114.11575
"In the opposite of No. 120, Tai Peng Village, Lamma Island",Islands,22.22971,114.11497
"Ma Ku Lam RCP (SK-68) at Ma Ku Lam, near lamp post No. N2468",Tai Po,22.426422,114.263938
Cheung Muk Tau Village(1),Tai Po,22.428225,114.250145
Junction of Soy Street and Yim Po Fong Street,North,22.485346,114.102748
The Golden Gate,Tai Po,22.44964,114.16734
Cheung Sheung Campsite No.1,Tai Po,22.428551,114.309773
Hong Kong Adventist Hospital (Tsuen Wan),Tsuen Wan,22.37668,114.10463
The Woodside,Yuen Long,22.43494,113.99979
50 Stanley Village Road,Southern,22.22054,114.21127
The Oasis,Yuen Long,22.42691,114.07324
No. 3-4 Headland Road,Southern,22.22589,114.20054
Monte Verde,Southern,22.24561,114.19198
Manderly Garden,Southern,22.25009,114.18425
Casa Regalia,Yuen Long,22.4281,113.9989
Eltanin．Square Mile,Yau Tsim Mong,22.32083,114.16142
One Homantin,Kowloon City,22.31689,114.18126
Shama Island North,Eastern,22.29018,114.19614
One Victory,Kowloon City,22.31853,114.17473
Fa Yuen Plaza,Yau Tsim Mong,22.31725,114.17137
The Spectra,Yuen Long,22.4484,114.02663
Wellesley,Central and Western,22.27889,114.15249
Man King Building,Southern,22.24991,114.148
Wang Fu Court,Yuen Long,22.45089,114.02822
Upper West,Yau Tsim Mong,22.32046,114.16127
Park Place,Southern,22.25776,114.19429
Le Riviera,Eastern,22.2806,114.23086
Jade Court,Sham Shui Po,22.32898,114.17254
King's Hill,Central and Western,22.28496,114.14085
Kamly Court,Yau Tsim Mong,22.31036,114.17024
Wang Fung Building,Yuen Long,22.44404,114.03086
Country Villa,Southern,22.24784,114.17702
Tai Kok Tsui Municipal Services Building at no.63 Fuk Chuen Street,Yau Tsim Mong,22.32225,114.16283
Hillgrove,Southern,22.21819,114.20557
Kwok Wah Mansion,Yuen Long,22.44444,114.02787
23 Repulse Bay Road,Southern,22.25078,114.19236
Ka Shun Court,Sha Tin,22.36198,114.17436
Le Chateau,Kowloon City,22.34308,114.17816
Yuenita Villa,Wan Chai,22.26782,114.18809
Peony Height,Kowloon City,22.32677,114.18821
Golden May Mansion,Kowloon City,22.32792,114.18525
Kennedy Court,Wan Chai,22.27253,114.17479
Century Link,Islands,22.29469,113.94957
Babington Hill,Central and Western,22.28253,114.14155
Centra Horizon,Tai Po,22.42887,114.20584
Kau To Highland,Sha Tin,22.41437,114.20122
Ocean Pride,Tsuen Wan,22.36816,114.11028
Star Studios,Wan Chai,22.27672,114.16825
Whitesands,Islands,22.23737,113.96278
On Ga Building Yuen Long,Yuen Long,22.44646,114.02392
Lok Sin Building,Kwun Tong,22.31668,114.21689
Yuet Wah Mansion,Kwun Tong,22.31306,114.22779
Kam Tsuen Mansion,Tsuen Wan,22.37471,114.11258
Parc City,Tsuen Wan,22.36883,114.11149
Aegean Villa,Sai Kung,22.32186,114.27144
Dragon View,Eastern,22.28198,114.1926
Kai Long Court,Kowloon City,22.33055,114.20111
Kadoorie Lookout,Kowloon City,22.32016,114.17492
Le Chateau,Tuen Mun,22.38627,113.9684
Pine Tree Garden,Kowloon City,22.3404,114.17884
Ayton,Central and Western,22.33095,114.18594
Yee Ga Court,Central and Western,22.28422,114.14349
St. Joseph's Home for the Aged,North,22.49559,114.12545
Mindset Place,North,22.49915,114.1436
Good View New Village,North,22.50161,114.13831
Greenview Mansion,Wan Chai,22.27103,114.18506
Lai Chi Building,Wan Chai,22.27747,114.18411
Bay View Mansion Block C,Wan Chai,22.27972,114.18868
Silverwood,Wan Chai,22.27592,114.18567
yoo Residence,Wan Chai,22.27894,114.18897
Albron Court,Central and Western,22.28249,114.15112
COHO,Wan Chai,22.27866,114.19135
University Heights,Central and Western,22.28147,114.14123
3 MacDonnell Road,Central and Western,22.27604,114.15622
Hong King Garden (Tuen Mun),Tuen Mun,22.38548,113.97998
eResidence,Yau Tsim Mong,22.31103,114.18798
